saw it,[-0.04382854]
recently end,[-0.04381312]
use a,[-0.04379892]
cream,[-0.0437754]
ra,[-0.04359677]
it gets,[-0.04354768]
po,[-0.0435293]
our conversation,[-0.04347366]
you into,[-0.04319716]
shouldn t,[-0.0431776]
say what,[-0.0431212]
start whoa,[-0.04311185]
know him,[-0.04308081]
good morning,[-0.04291799]
and as,[-0.04291689]
good and,[-0.0427963]
in nyc,[-0.04270889]
me with,[-0.0426704]
ever been,[-0.04258762]
be hard,[-0.04231113]
good film,[-0.04224197]
everything to,[-0.04212955]
explain everything,[-0.04212955]
most human,[-0.04201273]
me help,[-0.04197788]
me oh,[-0.04197788]
no rea,[-0.04197788]
really no,[-0.04197788]
afternoon end,[-0.0419009]
figure,[-0.04178198]
we ll,[-0.04161844]
something about,[-0.04149977]
very hot,[-0.04142268]
situation,[-0.04131186]
and do,[-0.04131101]
somewhere,[-0.04122437]
be here,[-0.04107758]
with this,[-0.040989]
about him,[-0.04096387]
with them,[-0.04083829]
they didn,[-0.040613]
that depends,[-0.04034892]
to trick,[-0.04022275]
common end,[-0.04008594]
where the,[-0.039958]
right now,[-0.03994678]
swimming end,[-0.03991705]
start most,[-0.0397599]
start didn,[-0.03952768]
close,[-0.03939015]
guess that,[-0.0392672]
me i,[-0.03911355]
system,[-0.03896095]
sense end,[-0.03894476]
i work,[-0.03890937]
trust,[-0.0383515]
m stil,[-0.03825577]
stil,[-0.03825577]
you don,[-0.03819863]
re too,[-0.0381962]
one s,[-0.03818367]
hey what,[-0.03813557]
the day,[-0.03811634]
united,[-0.03808889]
got to,[-0.03802913]
how does,[-0.03787041]
surely,[-0.03760381]
for my,[-0.03739998]
speaking to,[-0.0372984]
my ignorance,[-0.03724982]
unless you,[-0.03712799]
that to,[-0.03708693]
yes so,[-0.03705611]
of it,[-0.0369807]
mysterious,[-0.03691516]
yi,[-0.03687387]
zhang yi,[-0.03687387]
start given,[-0.03685432]
fine i,[-0.03680559]
talked about,[-0.03680135]
me if,[-0.03661379]
be very,[-0.0365826]
what judge,[-0.03651381]
s in,[-0.03650205]
hello judge20,[-0.03646997]
hello judge30,[-0.03646997]
judge20 my,[-0.03646997]
judge30 my,[-0.03646997]
really interested,[-0.03639247]
children end,[-0.03638279]
be good,[-0.03607627]
only one,[-0.03607049]
they re,[-0.0358421]
annoying,[-0.03581518]
plan,[-0.03572625]
curious,[-0.03558296]
wow i,[-0.03517642]
a response,[-0.03513507]
kinda,[-0.03502764]
find that,[-0.03468228]
of men,[-0.03455412]
must do,[-0.03455168]
a car,[-0.03448785]
start listen,[-0.03432913]
see how,[-0.03429987]
t stand,[-0.0342896]
or are,[-0.03422629]
said tell,[-0.03418496]
yet end,[-0.03416284]
on to,[-0.03412493]
off,[-0.03411372]
perhaps not,[-0.03405946]
liked it,[-0.03397503]
start old,[-0.03394451]
of mine,[-0.03393753]
long is,[-0.03387311]
the open,[-0.03377148]
for your,[-0.03356923]
you interested,[-0.03351892]
short,[-0.03349249]
basis end,[-0.03319902]
politics end,[-0.033116]
you hear,[-0.03303418]
now but,[-0.0330246]
many people,[-0.03288661]
suppose so,[-0.03285457]
int,[-0.03282249]
end end,[-0.03280672]
morning end,[-0.03278203]
along,[-0.03272825]
i always,[-0.03265205]
rather,[-0.03255819]
more specific,[-0.03249688]
surprisingly,[-0.03244881]
start whoever,[-0.0322841]
thought i,[-0.0322271]
that what,[-0.03220934]
it s,[-0.03213674]
computers are,[-0.03211592]
i won,[-0.03211073]
one before,[-0.03209358]
to any,[-0.03200918]
s really,[-0.03196437]
was really,[-0.03191347]
secret,[-0.03190051]
great,[-0.0317841]
really like,[-0.03175471]
well many,[-0.03152563]
impressed,[-0.03138872]
impressed by,[-0.03138872]
places to,[-0.03112813]
spock,[-0.0310651]
when a,[-0.03101319]
do other,[-0.03096138]
such a,[-0.03086137]
just one,[-0.03079191]
feel that,[-0.03079062]
17,[-0.03077881]
very hard,[-0.03072798]
chinese,[-0.03071837]
a,[-0.03063038]
nam,[-0.03038996]
seconds,[-0.03030549]
down end,[-0.03025906]
was i,[-0.03024211]
where is,[-0.03019938]
tell you,[-0.02998642]
in t,[-0.02998301]
hiya,[-0.02977628]
start hiya,[-0.02977628]
made a,[-0.02976241]
well that,[-0.02971523]
alcohol,[-0.02971302]
has an,[-0.02969974]
value,[-0.02961872]
competition is,[-0.0295943]
mea,[-0.02958538]
place i,[-0.02954516]
correct end,[-0.02954213]
train the,[-0.0294711]
programming,[-0.02934626]
then i,[-0.02933821]
serve,[-0.02930482]
for fun,[-0.02916201]
of other,[-0.02911115]
this competition,[-0.02904127]
world,[-0.02900642]
on your,[-0.02899566]
the real,[-0.02882815]
make an,[-0.02881316]
types,[-0.02877778]
did they,[-0.02859329]
find out,[-0.02848651]
a en,[-0.02846717]
nothing is,[-0.0283599]
day it,[-0.02811152]
ll do,[-0.02803187]
at different,[-0.02802624]
all this,[-0.02794446]
ne,[-0.02775754]
know you,[-0.02759677]
it isn,[-0.0274049]
h end,[-0.02719256]
case,[-0.02714432]
complete,[-0.02687699]
when we,[-0.02674924]
said it,[-0.02664108]
my kids,[-0.02661039]
drive from,[-0.0266038]
really know,[-0.02648041]
functioning,[-0.02643994]
bother,[-0.02628971]
get out,[-0.02617999]
best end,[-0.02607118]
drama,[-0.02599548]
gone,[-0.02591385]
really you,[-0.02583814]
least once,[-0.02557881]
original,[-0.02550048]
very original,[-0.02550048]
this year,[-0.02534947]
become,[-0.02530634]
leaves,[-0.02529872]
away end,[-0.02527233]
was also,[-0.02520991]
start internet,[-0.02513541]
er i,[-0.02495406]
a beautiful,[-0.02488889]
sorry about,[-0.02470031]
the kind,[-0.02453556]
combination,[-0.02448273]
combination of,[-0.02448273]
interesting in,[-0.02446492]
okay you,[-0.02438501]
out the,[-0.02435509]
meet you,[-0.02429008]
my apartment,[-0.02418821]
that means,[-0.02418567]
love the,[-0.02414663]
no more,[-0.02391011]
a pe,[-0.02389967]
14,[-0.02378371]
seems like,[-0.02373431]
thinking about,[-0.02373271]
you for,[-0.02369513]
have to,[-0.02361799]
happens to,[-0.0236119]
do anything,[-0.0234884]
a place,[-0.0234355]
many years,[-0.02329955]
forgotten,[-0.02305091]
answer to,[-0.02303775]
that even,[-0.02299389]
is in,[-0.02297346]
sussex,[-0.02295938]
a minute,[-0.02294839]
is far,[-0.02292603]
mine,[-0.02285473]
book end,[-0.02281958]
is usually,[-0.02273298]
you should,[-0.0227234]
marathon,[-0.02267717]
where i,[-0.02246798]
lets talk,[-0.02242495]
got out,[-0.02241411]
you bye,[-0.02218394]
miles,[-0.02216685]
and an,[-0.02192843]
nice what,[-0.02189036]
biggest,[-0.02182667]
start english,[-0.02174282]
where a,[-0.02169761]
stick to,[-0.02167504]
random,[-0.02162569]
to mind,[-0.0215927]
nicest,[-0.02150559]
funny i,[-0.02120825]
it what,[-0.02119354]
in my,[-0.02112181]
appreciate,[-0.02109129]
weather,[-0.02105783]
brown,[-0.02103218]
hand,[-0.02098144]
see if,[-0.02091673]
any interesting,[-0.02091368]
it used,[-0.02091305]
think that,[-0.02087114]
good idea,[-0.02078317]
that really,[-0.02077312]
worry about,[-0.02075957]
really more,[-0.02057936]
a guess,[-0.02041294]
hope to,[-0.02019771]
sense that,[-0.02013601]
os 2,[-0.02009739]
such,[-0.01992518]
computers and,[-0.01989448]
some real,[-0.01972185]
ok end,[-0.01969552]
i also,[-0.01962768]
because of,[-0.0195662]
very funny,[-0.01952799]
on my,[-0.01948701]
you good,[-0.01940282]
telephone,[-0.01939358]
the good,[-0.01929738]
with what,[-0.01928197]
thing place,[-0.01922666]
girls,[-0.01919993]
phil,[-0.01915876]
other cool,[-0.01913525]
likes,[-0.01913427]
pi to,[-0.01912916]
something like,[-0.01912745]
spent,[-0.01900484]
re not,[-0.0189211]
context end,[-0.01889805]
nice end,[-0.01888465]
history of,[-0.0188791]
d,[-0.01887378]
might not,[-0.01881285]
much the,[-0.01880939]
you win,[-0.01867773]
each week,[-0.01863407]
gadgets,[-0.01861005]
specific,[-0.01858053]
flesh,[-0.01848528]
start an,[-0.01840596]
machinery,[-0.01829671]
necessarily,[-0.01825996]
oh you,[-0.01824254]
we move,[-0.01821734]
california,[-0.01810503]
reason to,[-0.01808128]
are my,[-0.01800698]
knowledge,[-0.01792049]
to vote,[-0.01780802]
comput,[-0.01763532]
begin,[-0.01755195]
year end,[-0.01734873]
match,[-0.01734854]
in there,[-0.01731621]
sci,[-0.01709749]
sci fi,[-0.01709749]
ride,[-0.01706006]
sure what,[-0.01702521]
to send,[-0.01699525]
the rule,[-0.01696522]
t find,[-0.01686943]
rude to,[-0.01686732]
anything to,[-0.01684549]
brother is,[-0.0166608]
that made,[-0.01665172]
create,[-0.0165176]
pockets,[-0.01649302]
t everything,[-0.01648301]
you do,[-0.01638547]
mountain,[-0.01637359]
younger than,[-0.01636518]
start say,[-0.01624945]
to how,[-0.01620085]
i wouldn,[-0.01619234]
excellent,[-0.01614551]
you my,[-0.01613447]
thought you,[-0.01605949]
we have,[-0.01594986]
functions,[-0.01591862]
girlfriend end,[-0.01561558]
and one,[-0.01558415]
s fine,[-0.01538685]
should have,[-0.01530716]
to learn,[-0.01522916]
will not,[-0.01521704]
when i,[-0.01515505]
good time,[-0.01511003]
the news,[-0.01509292]
doing it,[-0.01504892]
this test,[-0.01498153]
data,[-0.01497145]
roads,[-0.01493627]
keeps,[-0.01492431]
an answer,[-0.01491039]
the election,[-0.01486293]
couldn,[-0.01486131]
couldn t,[-0.01486131]
neither,[-0.01485475]
as some,[-0.01485054]
was one,[-0.01481577]
i only,[-0.01472843]
bet that,[-0.01463655]
war,[-0.01462071]
yes quite,[-0.01458645]
start is,[-0.01454812]
then you,[-0.01451448]
cool stuff,[-0.01440728]
start four,[-0.01439679]
m totally,[-0.0143755]
called,[-0.01435378]
look at,[-0.014329]
think they,[-0.01422475]
yeah you,[-0.01421008]
but as,[-0.01420523]
m thinking,[-0.01395263]
but then,[-0.01393584]
hate,[-0.01391058]
sense i,[-0.01371476]
d like,[-0.01370704]
usa,[-0.01366996]
sound like,[-0.01363699]
once end,[-0.01352342]
cyber,[-0.01341799]
di,[-0.01339951]
guess the,[-0.0132676]
it already,[-0.01326737]
an excellent,[-0.01324306]
a fair,[-0.01318118]
town,[-0.01318015]
words,[-0.013161]
a russian,[-0.01312595]
worth,[-0.01311335]
the whole,[-0.01308886]
not the,[-0.01304869]
it do,[-0.0130235]
in north,[-0.01293439]
be thought,[-0.01289942]
we go,[-0.01258487]
with lots,[-0.01250816]
good but,[-0.01248365]
house end,[-0.01231847]
about myself,[-0.0122058]
about who,[-0.01219007]
like me,[-0.012187]
like my,[-0.01204937]
you some,[-0.01203771]
s all,[-0.01198602]
baseball,[-0.01198108]
it down,[-0.01196186]
what happened,[-0.01195003]
explain it,[-0.01194501]
grow,[-0.01189729]
chef,[-0.01189548]
sentences,[-0.01187761]
sure end,[-0.01177965]
chicken,[-0.01163131]
there have,[-0.01150343]
you enjoy,[-0.01149615]
never really,[-0.01148167]
hobby,[-0.01147603]
has made,[-0.01139637]
person too,[-0.01129505]
asked to,[-0.01122813]
came,[-0.01106639]
have a,[-0.01099079]
now that,[-0.01095772]
you often,[-0.01082885]
i wonder,[-0.01081951]
do have,[-0.01080011]
siri,[-0.01079592]
than,[-0.01063948]
just have,[-0.01053293]
break end,[-0.01053003]
outdoors,[-0.01040543]
getting a,[-0.01038922]
as we,[-0.0102932]
know what,[-0.01024657]
well and,[-0.0102277]
serious i,[-0.0102269]
this new,[-0.00996351]
symbols,[-0.009821]
he a,[-0.00972926]
like from,[-0.00943939]
suggesting,[-0.00932985]
usually they,[-0.00930198]
historian,[-0.00926344]
heavy,[-0.00912196]
a fine,[-0.0090998]
keep your,[-0.00903444]
bird,[-0.00901891]
shorter,[-0.0089218]
in love,[-0.00881848]
and your,[-0.00874366]
in space,[-0.00856937]
free,[-0.00855468]
life is,[-0.00849058]
fire,[-0.00830316]
september,[-0.00821508]
fine thankyou,[-0.00807371]
about anything,[-0.00804842]
when there,[-0.00803926]
watch,[-0.0079637]
start small,[-0.00787801]
we weren,[-0.00787187]
good i,[-0.00782243]
say when,[-0.00779582]
wont have,[-0.00774059]
to type,[-0.00771036]
sitting,[-0.00757608]
sports end,[-0.00741073]
and was,[-0.00731029]
in a,[-0.00722097]
my family,[-0.00715445]
about how,[-0.00712648]
it would,[-0.00711648]
but your,[-0.00711568]
the word,[-0.00701105]
why you,[-0.00700723]
to everyone,[-0.00693376]
are your,[-0.00681268]
you that,[-0.00677514]
or it,[-0.00676215]
i actually,[-0.00673472]
ability,[-0.00665057]
the ability,[-0.00665057]
start better,[-0.0066362]
first one,[-0.00660095]
to lie,[-0.00645438]
is life,[-0.00644188]
re a,[-0.00643583]
friends we,[-0.00628466]
tried the,[-0.0062735]
all you,[-0.0062549]
sun,[-0.00618014]
bothering,[-0.0061371]
bothering you,[-0.0061371]
cows,[-0.00611652]
force,[-0.00588731]
you haven,[-0.00582816]
you get,[-0.00570342]
or just,[-0.00569381]
a blank,[-0.00566523]
at school,[-0.00564843]
allowed,[-0.00563376]
i though,[-0.00558842]
interesting,[-0.00547724]
has it,[-0.00543633]
my son,[-0.00532656]
made the,[-0.0052465]
is how,[-0.00517995]
already i,[-0.0051226]
in end,[-0.00504753]
the rest,[-0.00490119]
school or,[-0.0045505]
programmed,[-0.00447339]
put,[-0.00447105]
tired,[-0.00433637]
religion,[-0.0042722]
scary,[-0.00424941]
builds,[-0.00408804]
often,[-0.00408217]
playing with,[-0.00407668]
is quite,[-0.00403893]
chatting,[-0.00397803]
address,[-0.00394068]
it in,[-0.00390293]
desires,[-0.00388854]
brings,[-0.00378761]
spring,[-0.00361719]
new age,[-0.00360594]
are being,[-0.00357719]
or someone,[-0.00357421]
iphone,[-0.00345212]
somethin,[-0.00344105]
admit that,[-0.00320104]
room end,[-0.00317854]
ages,[-0.00309305]
saw the,[-0.00306734]
style,[-0.00306082]
start certainly,[-0.00301739]
the conference,[-0.00295458]
games end,[-0.00290445]
names end,[-0.00281442]
for people,[-0.00280714]
is rather,[-0.00276229]
start do,[-0.00253157]
large,[-0.00252433]
no just,[-0.00240969]
to speak,[-0.00234748]
tracing,[-0.00233159]
oh yes,[-0.00233062]
bike,[-0.00223486]
people do,[-0.00221616]
16,[-0.00217628]
parties,[-0.00214048]
universe,[-0.00184589]
not any,[-0.0016813]
fun and,[-0.00163496]
it all,[-0.00141033]
am human,[-0.00135229]
anything else,[-0.00131473]
the humidity,[-0.00116047]
have such,[-0.0010847]
what would,[-0.00108435]
of work,[-0.00104924]
sick end,[-0.00100007]
ask why,[-0.00085454]
6,[-0.00082474]
that way,[-0.00066056]
here in,[-0.0005158]
intere,[-0.00041005]
alone,[-0.00039433]
your opinion,[-0.00038479]
politics,[-0.00036011]
was younger,[-0.0001078]
never mind,[ -9.05752458e-05]
pretty well,[ -9.00356667e-05]
sorry you,[ -8.65765085e-05]
has been,[ -1.20333794e-05]
abou,[ -5.69385035e-07]
we the,[  1.46097350e-05]
rose,[  4.63821587e-05]
thing to,[ 0.00017843]
job,[ 0.00018903]
just get,[ 0.00035641]
with computers,[ 0.00036296]
and my,[ 0.00037327]
would do,[ 0.00037361]
but we,[ 0.00049069]
things or,[ 0.00065127]
terminals,[ 0.00069103]
you enjoying,[ 0.00070447]
reveal,[ 0.00082738]
florence,[ 0.00084008]
movies lately,[ 0.00087435]
mother was,[ 0.00097361]
water,[ 0.00098139]
spirit,[ 0.0010112]
knowledge of,[ 0.00104445]
are on,[ 0.00105763]
experiencing,[ 0.00109599]
word for,[ 0.00114367]
your word,[ 0.00114367]
up the,[ 0.0011446]
as it,[ 0.00125968]
not be,[ 0.00131103]
non,[ 0.00137925]
i got,[ 0.00141588]
day but,[ 0.00148991]
thr,[ 0.00149014]
liv,[ 0.00149316]
bush,[ 0.00151467]
interest in,[ 0.00151667]
maybe 5,[ 0.00153916]
never,[ 0.00155331]
from what,[ 0.00159309]
my friends,[ 0.00160365]
interested,[ 0.0018747]
that place,[ 0.0021769]
i supposed,[ 0.00225365]
start thing,[ 0.00228254]
the e,[ 0.00249748]
lunch end,[ 0.00262608]
walked,[ 0.00276897]
gosh i,[ 0.00281719]
hell of,[ 0.00286217]
dangerous end,[ 0.0028667]
more dangerous,[ 0.0028667]
start several,[ 0.00287306]
fit,[ 0.00287431]
well if,[ 0.00290143]
afternoon,[ 0.00293488]
reading,[ 0.00295532]
girlfriend,[ 0.00299929]
appreciate it,[ 0.00304455]
whole,[ 0.00312372]
the art,[ 0.00318442]
love to,[ 0.00324533]
to confuse,[ 0.00339767]
in time,[ 0.00340084]
or anything,[ 0.00340623]
means end,[ 0.00341304]
communications,[ 0.00347969]
how it,[ 0.00361788]
you find,[ 0.00367014]
hall,[ 0.00370976]
fight end,[ 0.00374073]
uniform,[ 0.003826]
te,[ 0.00396514]
therefore,[ 0.00402294]
yes there,[ 0.00411188]
have said,[ 0.00416442]
next time,[ 0.00416936]
in and,[ 0.00420532]
send,[ 0.00420555]
contest,[ 0.0043716]
what that,[ 0.00443879]
nudes,[ 0.004509]
nudes on,[ 0.004509]
friend of,[ 0.00458538]
start er,[ 0.0046563]
be working,[ 0.00468355]
school,[ 0.00468657]
teaching,[ 0.00470915]
feel like,[ 0.00475642]
joke end,[ 0.00476668]
are three,[ 0.00482269]
start visited,[ 0.00489838]
rather a,[ 0.00494095]
the last,[ 0.00497124]
these are,[ 0.0051562]
how many,[ 0.00516997]
hard i,[ 0.00521248]
work for,[ 0.00521906]
goes on,[ 0.00522178]
start else,[ 0.00527806]
to keep,[ 0.00531788]
currently,[ 0.00536661]
of all,[ 0.00539909]
they get,[ 0.00540202]
iron,[ 0.00542342]
reall,[ 0.00547173]
no a,[ 0.00549317]
computer end,[ 0.00555634]
anything that,[ 0.00561247]
excitement,[ 0.00563578]
excitement end,[ 0.00563578]
pr,[ 0.005654]
having fun,[ 0.00569221]
faster than,[ 0.0057781]
run faster,[ 0.0057781]
cat end,[ 0.00586173]
live in,[ 0.0059379]
name of,[ 0.00595495]
it feels,[ 0.00610632]
compute,[ 0.00616511]
have done,[ 0.00624271]
here is,[ 0.00631168]
sorry i,[ 0.00641099]
will get,[ 0.00680079]
a tricky,[ 0.00684162]
understand,[ 0.00687328]
instrument,[ 0.00691665]
took me,[ 0.00692141]
spend a,[ 0.00697179]
anymore,[ 0.00711804]
things i,[ 0.00712951]
out there,[ 0.00714805]
it looks,[ 0.00735949]
only because,[ 0.00745567]
do at,[ 0.00762208]
so is,[ 0.0076559]
an orange,[ 0.00771052]
son,[ 0.00771306]
be my,[ 0.00771634]
kidding end,[ 0.00772992]
much better,[ 0.00789723]
hard end,[ 0.00789946]
start looks,[ 0.00807182]
is possible,[ 0.00810071]
black and,[ 0.00822733]
you b,[ 0.00822947]
compliment,[ 0.00828452]
compliment end,[ 0.00828452]
you anything,[ 0.00842231]
you aren,[ 0.00847273]
dirtiest,[ 0.00847672]
place you,[ 0.00847672]
seen end,[ 0.00847672]
the dirtiest,[ 0.00847672]
somewhere in,[ 0.00850002]
have my,[ 0.00854807]
that sort,[ 0.00857759]
ought,[ 0.00858222]
ought to,[ 0.00858222]
ca,[ 0.00858341]
start level,[ 0.00865358]
cats,[ 0.00871222]
a good,[ 0.00876774]
i give,[ 0.00890699]
my time,[ 0.00895852]
s talk,[ 0.00898527]
otherwise end,[ 0.00898829]
speak end,[ 0.00918042]
been too,[ 0.00919055]
excuse,[ 0.00930234]
specific end,[ 0.00934108]
easy end,[ 0.00940205]
medal,[ 0.00942879]
let it,[ 0.00948235]
to get,[ 0.00971082]
high school,[ 0.0098555]
start were,[ 0.00997027]
you spend,[ 0.01002433]
east,[ 0.0100294]
schools,[ 0.01017625]
etc end,[ 0.01028588]
computer stuff,[ 0.01033221]
public and,[ 0.01038415]
make me,[ 0.01041666]
the cheap,[ 0.01044018]
likely to,[ 0.01045328]
good,[ 0.01045329]
fan end,[ 0.01072428]
of people,[ 0.01095845]
t forget,[ 0.01100139]
decades,[ 0.01106089]
cost,[ 0.01113209]
take my,[ 0.01144808]
number of,[ 0.01145946]
the police,[ 0.01152846]
care about,[ 0.01157259]
civilization,[ 0.01160521]
is secret,[ 0.01163323]
younger,[ 0.0116346]
is left,[ 0.01170192]
computer or,[ 0.01180722]
its very,[ 0.01187162]
political,[ 0.01189225]
that out,[ 0.0119314]
of electronic,[ 0.01198204]
first i,[ 0.01200214]
than you,[ 0.01200284]
got a,[ 0.01200658]
turing,[ 0.01200812]
seattle end,[ 0.01205124]
a band,[ 0.01205353]
structure,[ 0.01206336]
here and,[ 0.01214613]
treating,[ 0.01214726]
treating you,[ 0.01214726]
work on,[ 0.01221823]
start us,[ 0.01228126]
does,[ 0.01229738]
brave,[ 0.01233422]
baseball end,[ 0.01233799]
the pope,[ 0.0124034]
a personal,[ 0.01243646]
issue with,[ 0.01259079]
cities,[ 0.01261519]
cities in,[ 0.01261519]
start recently,[ 0.01263718]
intellect,[ 0.01267345]
now and,[ 0.01294555]
line but,[ 0.01304478]
than the,[ 0.0131052]
remember i,[ 0.01314168]
but i,[ 0.01320808]
never got,[ 0.01323724]
higher,[ 0.01327697]
uses,[ 0.01331061]
say yes,[ 0.01353881]
has never,[ 0.01356519]
save,[ 0.01361339]
you disagree,[ 0.0136233]
dumb,[ 0.01368119]
disagree,[ 0.01369356]
willing,[ 0.01369772]
willing to,[ 0.01369772]
likely that,[ 0.01371282]
dont have,[ 0.01372502]
to work,[ 0.01374292]
me about,[ 0.01386446]
you speak,[ 0.01386728]
the number,[ 0.01387244]
50,[ 0.01391963]
all sorts,[ 0.01393127]
fingers,[ 0.01396795]
your fingers,[ 0.01396795]
average,[ 0.01405149]
writer of,[ 0.01407306]
come on,[ 0.01411055]
start ok,[ 0.0141944]
pretty much,[ 0.01423745]
with you,[ 0.01423987]
it out,[ 0.01426406]
flattered end,[ 0.01432127]
am doing,[ 0.01434895]
guy end,[ 0.01437148]
go in,[ 0.01441173]
to new,[ 0.01441939]
narrow,[ 0.01446838]
growing up,[ 0.01449471]
are to,[ 0.01450561]
a bomb,[ 0.01454769]
bomb,[ 0.01454769]
surely you,[ 0.01467925]
one but,[ 0.01467962]
paris end,[ 0.01498598]
usually the,[ 0.01502771]
two dogs,[ 0.01504649]
am okay,[ 0.01505033]
characters,[ 0.01509986]
silly questions,[ 0.01512053]
memories,[ 0.01515738]
why i,[ 0.015167]
choices,[ 0.01518827]
choices end,[ 0.01518827]
an extremely,[ 0.0152177]
annoying end,[ 0.01526329]
i doubt,[ 0.0153812]
person but,[ 0.01542159]
more that,[ 0.01545622]
referred,[ 0.01549856]
referred to,[ 0.01549856]
go as,[ 0.01554199]
think there,[ 0.01554412]
start god,[ 0.01560832]
and organic,[ 0.01565967]
worried i,[ 0.01567928]
t trying,[ 0.0157123]
making a,[ 0.01572149]
has the,[ 0.01573773]
many things,[ 0.01574439]
it pays,[ 0.01579737]
it too,[ 0.01582181]
use public,[ 0.01582877]
me or,[ 0.01588111]
dr,[ 0.01591804]
who or,[ 0.01615039]
job of,[ 0.01620914]
yard,[ 0.01622181]
mode,[ 0.01629432]
with an,[ 0.01633531]
person i,[ 0.01636584]
start high,[ 0.01647137]
crisis,[ 0.0164879]
but sometimes,[ 0.01658996]
a keen,[ 0.01662534]
keen interest,[ 0.01662534]
things end,[ 0.01665852]
takes,[ 0.01671059]
tries,[ 0.0167532]
tries to,[ 0.0167532]
i call,[ 0.01677652]
have heard,[ 0.01687904]
dad,[ 0.0169053]
means that,[ 0.0169278]
dis,[ 0.01695869]
so get,[ 0.01697568]
who i,[ 0.0169978]
are have,[ 0.01700673]
always have,[ 0.01701684]
people some,[ 0.01704668]
at first,[ 0.01728011]
to all,[ 0.0172952]
extreme,[ 0.01734956]
would probably,[ 0.01740979]
explain end,[ 0.01742228]
start may,[ 0.01742882]
constantly,[ 0.01746745]
than i,[ 0.01747452]
brothers,[ 0.0176789]
why did,[ 0.01770057]
then all,[ 0.01770865]
in hawaii,[ 0.01772845]
pla,[ 0.01789429]
machines have,[ 0.017912]
it back,[ 0.01794302]
not that,[ 0.01798487]
a whole,[ 0.01801906]
whe,[ 0.01816847]
eggs,[ 0.01817645]
finding,[ 0.01818148]
you finding,[ 0.01818148]
i learned,[ 0.01823587]
event,[ 0.01824115]
start quite,[ 0.01827038]
subway,[ 0.01840365]
sat,[ 0.01841714]
a general,[ 0.01842587]
could say,[ 0.01844502]
somehow,[ 0.01862028]
stayed,[ 0.01867865]
luck,[ 0.01868318]
8,[ 0.01876385]
the context,[ 0.01879376]
is my,[ 0.01879575]
re,[ 0.01895733]
alive,[ 0.01899476]
other end,[ 0.01900427]
chat with,[ 0.01906095]
action,[ 0.01918741]
pretend,[ 0.01919069]
live there,[ 0.01927551]
re interested,[ 0.01930427]
hugh,[ 0.01933485]
bot end,[ 0.01941125]
is always,[ 0.01951268]
do the,[ 0.0195594]
too m,[ 0.0195601]
pays,[ 0.01959969]
is why,[ 0.01960053]
frankly,[ 0.01967145]
start frankly,[ 0.01967145]
it reminds,[ 0.01981628]
reminds,[ 0.01981628]
reminds me,[ 0.01981628]
it seemed,[ 0.01984292]
some other,[ 0.01989248]
that question,[ 0.01990272]
understand how,[ 0.01993284]
can talk,[ 0.01994479]
mad,[ 0.01996072]
keyboards,[ 0.01996614]
any end,[ 0.01998591]
to choose,[ 0.01998828]
doing ok,[ 0.01999665]
is true,[ 0.02004819]
should know,[ 0.02022843]
for that,[ 0.02036163]
and write,[ 0.02038562]
oh no,[ 0.02047828]
my senses,[ 0.02050267]
senses,[ 0.02050267]
playing the,[ 0.02050902]
when was,[ 0.02052895]
is on,[ 0.02062545]
a different,[ 0.02072886]
kinds of,[ 0.02073676]
i listen,[ 0.02085561]
sides,[ 0.02087419]
give me,[ 0.02093456]
eh,[ 0.0209549]
a first,[ 0.02095785]
your mother,[ 0.0210575]
a celebrity,[ 0.0210618]
celebrity,[ 0.0210618]
asked such,[ 0.02107454]
now what,[ 0.02109585]
boring me,[ 0.02110004]
choose,[ 0.02113377]
was in,[ 0.021149]
harder,[ 0.02123407]
that are,[ 0.02125485]
an experiment,[ 0.02142224]
flew,[ 0.0214306]
makes it,[ 0.02145522]
ve never,[ 0.0214719]
rainy,[ 0.02148328]
what other,[ 0.02151661]
crashed,[ 0.02152283]
every time,[ 0.02158352]
while end,[ 0.02189256]
urge,[ 0.02192167]
when the,[ 0.02199422]
any other,[ 0.02219193]
re one,[ 0.0221979]
glad we,[ 0.02233411]
time as,[ 0.02234773]
keep track,[ 0.02245862]
track,[ 0.02245862]
track of,[ 0.02245862]
i ask,[ 0.02256778]
enough that,[ 0.02260419]
it means,[ 0.0226382]
prepared,[ 0.02267296]
re right,[ 0.02269511]
i asked,[ 0.02269973]
fellow end,[ 0.02276137]
we,[ 0.02286101]
selling,[ 0.0228658]
years i,[ 0.02289137]
fiction and,[ 0.02289972]
figure that,[ 0.02291092]
city in,[ 0.02299773]
one out,[ 0.02306168]
birth,[ 0.02309661]
can do,[ 0.02313463]
good thing,[ 0.02317025]
be possible,[ 0.02320818]
friends how,[ 0.02322075]
emotion,[ 0.02331375]
likely,[ 0.02332552]
mind i,[ 0.02334045]
that new,[ 0.02334301]
guess thats,[ 0.02335257]
i take,[ 0.02335971]
know who,[ 0.02340001]
oh so,[ 0.02350957]
stones end,[ 0.02356094]
you seem,[ 0.02358759]
very friendly,[ 0.02365529]
lots of,[ 0.0236745]
calling me,[ 0.02369211]
fish,[ 0.02370594]
northern,[ 0.02376054]
start life,[ 0.02379071]
stuff at,[ 0.02384718]
somewhere end,[ 0.02387558]
rid,[ 0.02394142]
rid of,[ 0.02394142]
a french,[ 0.02397835]
